"","Level_Number","Report_Number","Table_Number","Line_Number","CO","DIST","SCHL","Line_Text","NoStud5","NoHFZ5","Perc5a","Perc5b","Perc5c","NoStud7","NoHFZ7","Perc7a","Perc7b","Perc7c","NoStud9","NoHFZ9","Perc9a","Perc9b","Perc9c","ChrtNum"
"3808",1,3,1,6,30,73635,3030509,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3809",1,3,1,1,30,73635,3030392,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3810",1,3,1,2,30,73635,3030392,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3811",1,3,1,3,30,73635,3030392,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3812",1,3,1,4,30,73635,3030392,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3813",1,3,1,5,30,73635,3030392,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3814",1,3,1,6,30,73635,3030392,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3815",1,3,1,1,30,73635,3030244,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3816",1,3,1,2,30,73635,3030244,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3817",1,3,1,3,30,73635,3030244,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3818",1,3,1,4,30,73635,3030244,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3819",1,3,1,5,30,73635,3030244,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3820",1,3,1,6,30,73635,3030244,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",4,"**","**","**","**","0"
"3821",1,3,1,1,30,73635,3030061,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",11,"8","72.7","9.1","18.2","0"
"3822",1,3,1,2,30,73635,3030061,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",11,"7","63.6","18.2","18.2","0"
"3823",1,3,1,3,30,73635,3030061,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",11,"9","81.8","18.2","0","0"
"3824",1,3,1,4,30,73635,3030061,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",11,"10","90.9","9.1","0","0"
"3825",1,3,1,5,30,73635,3030061,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",11,"9","81.8","18.2","0","0"
"3826",1,3,1,6,30,73635,3030061,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",11,"11","100","0","0","0"
"3827",1,3,1,1,30,66746,6030928,"Aerobic Capacity                   ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3828",1,3,1,2,30,66746,6030928,"Body Composition                   ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3829",1,3,1,3,30,66746,6030928,"Abdominal Strength                 ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3830",1,3,1,4,30,66746,6030928,"Trunk Extension Strength           ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3831",1,3,1,5,30,66746,6030928,"Upper Body Strength                ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3832",1,3,1,6,30,66746,6030928,"Flexibility                        ",NA,"0","0","0","0",2,"**","**","**","**",NA,"0","0","0","0","0"
"3833",1,3,1,1,30,66746,6030886,"Aerobic Capacity                   ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3834",1,3,1,2,30,66746,6030886,"Body Composition                   ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3835",1,3,1,3,30,66746,6030886,"Abdominal Strength                 ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3836",1,3,1,4,30,66746,6030886,"Trunk Extension Strength           ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3837",1,3,1,5,30,66746,6030886,"Upper Body Strength                ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3838",1,3,1,6,30,66746,6030886,"Flexibility                        ",4,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3839",1,3,1,1,30,66746,6030878,"Aerobic Capacity                   ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3840",1,3,1,2,30,66746,6030878,"Body Composition                   ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3841",1,3,1,3,30,66746,6030878,"Abdominal Strength                 ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3842",1,3,1,4,30,66746,6030878,"Trunk Extension Strength           ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3843",1,3,1,5,30,66746,6030878,"Upper Body Strength                ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3844",1,3,1,6,30,66746,6030878,"Flexibility                        ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3845",1,3,1,1,30,66746,6030860,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3846",1,3,1,2,30,66746,6030860,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3847",1,3,1,3,30,66746,6030860,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3848",1,3,1,4,30,66746,6030860,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3849",1,3,1,5,30,66746,6030860,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3850",1,3,1,6,30,66746,6030860,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3851",1,3,1,1,30,66746,6030852,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3852",1,3,1,2,30,66746,6030852,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3853",1,3,1,3,30,66746,6030852,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3854",1,3,1,4,30,66746,6030852,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3855",1,3,1,5,30,66746,6030852,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3856",1,3,1,6,30,66746,6030852,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3857",1,3,1,1,30,66746,6030837,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3858",1,3,1,2,30,66746,6030837,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3859",1,3,1,3,30,66746,6030837,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3860",1,3,1,4,30,66746,6030837,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3861",1,3,1,5,30,66746,6030837,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3862",1,3,1,6,30,66746,6030837,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3863",1,3,1,1,30,66746,6030829,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3864",1,3,1,2,30,66746,6030829,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3865",1,3,1,3,30,66746,6030829,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3866",1,3,1,4,30,66746,6030829,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3867",1,3,1,5,30,66746,6030829,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3868",1,3,1,6,30,66746,6030829,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3869",1,3,1,1,37,68130,3730702,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3870",1,3,1,2,37,68130,3730702,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3871",1,3,1,3,37,68130,3730702,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3872",1,3,1,4,37,68130,3730702,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3873",1,3,1,5,37,68130,3730702,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3874",1,3,1,6,37,68130,3730702,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",7,"**","**","**","**","0"
"3875",1,3,1,1,37,68130,3730066,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",11,"10","90.9","0","9.1","0"
"3876",1,3,1,2,37,68130,3730066,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",11,"5","45.5","45.5","9","0"
"3877",1,3,1,3,37,68130,3730066,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",11,"9","81.8","18.2","0","0"
"3878",1,3,1,4,37,68130,3730066,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",11,"11","100","0","0","0"
"3879",1,3,1,5,37,68130,3730066,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",11,"8","72.7","27.3","0","0"
"3880",1,3,1,6,37,68130,3730066,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",11,"11","100","0","0","0"
"3881",1,3,1,1,37,68130,128819,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3882",1,3,1,2,37,68130,128819,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3883",1,3,1,3,37,68130,128819,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3884",1,3,1,4,37,68130,128819,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3885",1,3,1,5,37,68130,128819,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3886",1,3,1,6,37,68130,128819,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",1,"**","**","**","**","0"
"3887",1,3,1,1,37,68130,128793,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3888",1,3,1,2,37,68130,128793,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3889",1,3,1,3,37,68130,128793,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3890",1,3,1,4,37,68130,128793,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3891",1,3,1,5,37,68130,128793,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3892",1,3,1,6,37,68130,128793,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3893",1,3,1,1,30,66670,6106165,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3894",1,3,1,2,30,66670,6106165,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3895",1,3,1,3,30,66670,6106165,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3896",1,3,1,4,30,66670,6106165,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3897",1,3,1,5,30,66670,6106165,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3898",1,3,1,6,30,66670,6106165,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3899",1,3,1,1,30,66670,6102826,"Aerobic Capacity                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3900",1,3,1,2,30,66670,6102826,"Body Composition                   ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3901",1,3,1,3,30,66670,6102826,"Abdominal Strength                 ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3902",1,3,1,4,30,66670,6102826,"Trunk Extension Strength           ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3903",1,3,1,5,30,66670,6102826,"Upper Body Strength                ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3904",1,3,1,6,30,66670,6102826,"Flexibility                        ",NA,"0","0","0","0",3,"**","**","**","**",NA,"0","0","0","0","0"
"3905",1,3,1,1,30,66670,6099816,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3906",1,3,1,2,30,66670,6099816,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3907",1,3,1,3,30,66670,6099816,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3908",1,3,1,4,30,66670,6099816,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3909",1,3,1,5,30,66670,6099816,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3910",1,3,1,6,30,66670,6099816,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3911",1,3,1,1,30,66670,6098552,"Aerobic Capacity                   ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3912",1,3,1,2,30,66670,6098552,"Body Composition                   ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3913",1,3,1,3,30,66670,6098552,"Abdominal Strength                 ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3914",1,3,1,4,30,66670,6098552,"Trunk Extension Strength           ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3915",1,3,1,5,30,66670,6098552,"Upper Body Strength                ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3916",1,3,1,6,30,66670,6098552,"Flexibility                        ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3917",1,3,1,1,30,66670,6095152,"Aerobic Capacity                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3918",1,3,1,2,30,66670,6095152,"Body Composition                   ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3919",1,3,1,3,30,66670,6095152,"Abdominal Strength                 ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3920",1,3,1,4,30,66670,6095152,"Trunk Extension Strength           ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3921",1,3,1,5,30,66670,6095152,"Upper Body Strength                ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3922",1,3,1,6,30,66670,6095152,"Flexibility                        ",1,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3923",1,3,1,1,30,66670,6094684,"Aerobic Capacity                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3924",1,3,1,2,30,66670,6094684,"Body Composition                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3925",1,3,1,3,30,66670,6094684,"Abdominal Strength                 ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3926",1,3,1,4,30,66670,6094684,"Trunk Extension Strength           ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3927",1,3,1,5,30,66670,6094684,"Upper Body Strength                ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3928",1,3,1,6,30,66670,6094684,"Flexibility                        ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3929",1,3,1,1,30,66670,6071195,"Aerobic Capacity                   ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3930",1,3,1,2,30,66670,6071195,"Body Composition                   ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3931",1,3,1,3,30,66670,6071195,"Abdominal Strength                 ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3932",1,3,1,4,30,66670,6071195,"Trunk Extension Strength           ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3933",1,3,1,5,30,66670,6071195,"Upper Body Strength                ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3934",1,3,1,6,30,66670,6071195,"Flexibility                        ",2,"**","**","**","**",NA,"0","0","0","0",NA,"0","0","0","0","0"
"3935",1,3,1,1,30,66670,6061758,"Aerobic Capacity                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3936",1,3,1,2,30,66670,6061758,"Body Composition                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3937",1,3,1,3,30,66670,6061758,"Abdominal Strength                 ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3938",1,3,1,4,30,66670,6061758,"Trunk Extension Strength           ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3939",1,3,1,5,30,66670,6061758,"Upper Body Strength                ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3940",1,3,1,6,30,66670,6061758,"Flexibility                        ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3941",1,3,1,1,30,66670,6061741,"Aerobic Capacity                   ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3942",1,3,1,2,30,66670,6061741,"Body Composition                   ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3943",1,3,1,3,30,66670,6061741,"Abdominal Strength                 ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3944",1,3,1,4,30,66670,6061741,"Trunk Extension Strength           ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3945",1,3,1,5,30,66670,6061741,"Upper Body Strength                ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3946",1,3,1,6,30,66670,6061741,"Flexibility                        ",NA,"0","0","0","0",4,"**","**","**","**",NA,"0","0","0","0","0"
"3947",1,3,1,1,30,66670,6058986,"Aerobic Capacity                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3948",1,3,1,2,30,66670,6058986,"Body Composition                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3949",1,3,1,3,30,66670,6058986,"Abdominal Strength                 ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3950",1,3,1,4,30,66670,6058986,"Trunk Extension Strength           ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"3951",1,3,1,5,30,66670,6058986,"Upper Body Strength                ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
